3.0038029,-16.028307,37.296838
-0.80261920,-16.266259,34.344755
-3.8953471,-15.839085,32.774147
-6.2840947,-15.150364,32.260168
-8.0573486,-14.311931,32.443752
-9.3082650,-13.309595,33.019743
-10.108531,-12.108901,33.736475
-10.508605,-10.706977,34.385260
-10.548279,-9.1508337,34.801687
-10.268790,-7.5328950,34.876108
-9.7216112,-5.9700509,34.563124
-8.9712992,-4.5745671,33.880527
-8.0919528,-3.4279564,32.894362
-7.1591535,-2.5672983,31.694773
-6.2407825,-1.9869234,30.371979
-5.3900106,-1.6511248,29.000139
-4.6422335,-1.5102871,27.631457
-4.0158442,-1.5142986,26.298001
-3.5155351,-1.6207119,25.017065
-3.1365705,-1.7980299,23.796775
-2.8688624,-2.0257436,22.640406
-2.7002386,-2.2927474,21.549150
-2.6187404,-2.5952692,20.523681
-2.6140461,-2.9349346,19.565011
-2.6782238,-3.3172249,18.674985
-2.8060240,-3.7503699,17.856671
-2.9948932,-4.2446110,17.114788
-3.2448368,-4.8117197,16.456243
-3.5582134,-5.4646375,15.890841
-3.9394982,-6.2170841,15.432217
-4.3950154,-7.0829576,15.099009
-4.9326038,-8.0752996,14.916323
-5.5611430,-9.2045255,14.917430
-6.2898195,-10.475516,15.145588
-7.1269588,-11.883044,15.655605
-8.0781758,-13.404943,16.514439
-9.1435293,-14.992492,17.799419
-10.313322,-16.558028,19.591802
-11.562263,-17.961197,21.962271
-12.842050,-18.998169,24.944392
-14.073274,-19.403011,28.493533
-15.139221,-18.876038,32.435156
-15.886585,-17.155622,36.420651
-16.140392,-14.137001,39.929101
-15.739714,-10.003454,42.363084
-14.592462,-5.2819684,43.252749
-12.730363,-0.72482569,42.487475
-10.329256,2.9782871,40.406022
-7.6677471,5.4816208,37.635764
-5.0378736,6.8496804,34.787890
-2.6603628,7.3966174,32.242379
-0.64896673,7.4744104,30.129232
0.97570870,7.3525582,28.425327
2.2510786,7.1972072,27.052788
3.2403043,7.0959080,25.934003
4.0114251,7.0878790,25.010714
4.6267158,7.1859474,24.245459
5.1385622,7.3896523,23.617315
5.5887802,7.6922733,23.117168
6.0094788,8.0842093,22.744061
6.4244249,8.5542342,22.502682
6.8503868,9.0894916,22.401660
7.2982078,9.6747177,22.452235
7.7735097,10.290998,22.666945
8.2770074,10.914309,23.057985
8.8044678,11.514125,23.634982
9.3463993,12.052476,24.401964
9.8876146,12.484000,25.353471
10.406892,12.757677,26.470026
10.877049,12.820969,27.713646
11.265833,12.626843,29.024671
11.538035,12.143431,30.321727
11.659114,11.364799,31.506795
11.600251,10.319781,32.476502
11.344157,9.0748141,33.138663
10.890288,7.7274418,33.430190
10.257719,6.3901663,33.330328
9.4842086,5.1688229,32.863681
8.6211314,4.1428831,32.091395
7.7254818,3.3545763,31.094181
6.8513007,2.8094040,29.954139
6.0429213,2.4854481,28.741546
5.3314267,2.3461170,27.509051
4.7343647,2.3515438,26.292065
4.2578005,2.4662327,25.112483
3.8994870,2.6627975,23.983165
3.6521491,2.9228134,22.911734
3.5062819,3.2360193,21.903265
3.4522294,3.5988363,20.962019
3.4815508,4.0127941,20.092525
3.5877995,4.4831437,19.300339
3.7668683,5.0177337,18.592680
4.0170414,5.6261017,17.979093
4.3388535,6.3186677,17.472214
4.7348163,7.1058648,17.088678
5.2090260,7.9970096,16.850181
5.7666227,8.9986634,16.784637
6.4130308,10.112185,16.927294
7.1528618,11.330134,17.321501
7.9883162,12.631168,18.018545
8.9168865,13.973245,19.075591
9.9281581,15.285339,20.550183
10.999594,16.458891,22.489278
12.091454,17.342027,24.910673
13.141568,17.742276,27.775910
14.061710,17.446328,30.957755
14.738634,16.265580,34.213179
15.044023,14.108793,37.183124
14.856977,11.063595,39.445084
14.098301,7.4415358,40.628778
12.766948,3.7318189,40.560170
10.959922,0.45008183,39.349840
8.8579539,-2.0467869,37.349839
6.6770057,-3.6622600,34.995241
4.6091526,-4.5231601,32.639769
2.7826900,-4.8604049,30.482023
1.2540710,-4.9013308,28.585815
0.22990665E-001,-4.8179973,26.938306
-0.94520692,-4.7211492,25.499381
-1.7003954,-4.6739982,24.228663
-2.2951159,-4.7087735,23.095421
-2.7778475,-4.8397296,22.079808
-3.1902239,-5.0718428,21.171099
-3.5665477,-5.4061204,20.365580
-3.9344622,-5.8425685,19.665040
-4.3160835,-6.3815888,19.075985
-4.7291845,-7.0242929,18.609468
-5.1882062,-7.7719982,18.281347
-5.7049646,-8.6250058,18.112796
-6.2889729,-9.5806286,18.130888
-6.9473040,-10.630348,18.368953
-7.6839127,-11.755937,18.866321
-8.4983176,-12.924466,19.666749
-9.3835472,-14.082349,20.814580
-10.323308,-15.149197,22.347317
-11.288485,-16.013300,24.283256
-12.233448,-16.532163,26.603467
-13.093191,-16.543207,29.229523
-13.783194,-15.890376,32.002683
-14.204631,-14.469173,34.676276
-14.257539,-12.283109,36.937459
-13.862653,-9.4889234,38.470000
-12.987907,-6.3963054,39.049100
-11.669587,-3.3982857,38.627973
-10.015327,-0.84983877,37.360947
-8.1822291,1.0422168,35.538591
-6.3373399,2.2550220,33.472646
-4.6188675,2.9035620,31.401622
-3.1143816,3.1597235,29.458645
-1.8595606,3.1873846,27.690706
-0.85017155,3.1121339,26.095325
-0.57710462E-001,3.0175052,24.650658
0.55733267,2.9532893,23.332473
1.0365240,2.9462508,22.120994
1.4184694,3.0092004,21.002285
1.7366156,3.1475373,19.967532
2.0187999,3.3635727,19.011918
2.2877545,3.6592040,18.133757
2.5620444,4.0374508,17.334050
2.8571257,4.5032345,16.616450
3.1863474,5.0636544,15.987566
3.5618088,5.7278971,15.457587
3.9950265,6.5068127,15.041216
4.4973837,7.4120902,14.758915
5.0803250,8.4548532,14.638473
5.7552306,9.6433741,14.716823
6.5328593,10.979462,15.041923
7.4221798,12.452938,15.674232
8.4283315,14.033561,16.686832
9.5493773,15.659912,18.162458
10.771484,17.225562,20.184642
12.062300,18.564711,22.819025
13.362782,19.443306,26.080672
14.578887,19.567391,29.886036
15.576588,18.626117,33.997530
16.186494,16.385174,37.986956
16.226230,12.824395,41.265355
15.545863,8.2629728,43.226367
14.089285,3.3635730,43.490062
11.944142,-1.0685763,42.118399
9.3415986,-4.4198480,39.616820
6.5893093,-6.5018444,36.678154
3.9710786,-7.5154682,33.865132
1.6737692,-7.8309769,31.462101
-0.22718002,-7.7902525,29.521978
-1.7397945,-7.6275322,27.982868
-2.9173421,-7.4755777,26.755855
-3.8289892,-7.3986581,25.765053
-4.5429230,-7.4218367,24.957504
-5.1187057,-7.5498364,24.300774
-5.6049319,-7.7775447,23.777640
-6.0394544,-8.0953146,23.381352
-6.4506265,-8.4912906,23.112172
-6.8587593,-8.9520559,22.975006
-7.2774186,-9.4623193,22.977672
-7.7143987,-10.004065,23.129421
-8.1723319,-10.555455,23.439359
-8.6489565,-11.089767,23.914513
-9.1371187,-11.574676,24.557371
-9.6246301,-11.972297,25.362828
-10.094163,-12.240487,26.314723
-10.523428,-12.335906,27.382420
-10.885924,-12.219169,28.518345
-11.152573,-11.861933,29.657705
-11.294445,-11.254940,30.721782
-11.286544,-10.415021,31.625653
-11.112239,-9.3882987,32.289944
-10.767451,-8.2471151,32.654314
-10.263384,-7.0798709,32.688759
-9.6266813,-5.9758229,32.398627
-8.8965096,-5.0094228,31.821247
-8.1190923,-4.2293192,31.015441
-7.3411377,-3.6550799,30.048049
-6.6039261,-3.2812781,28.982135
-5.9393965,-3.0859335,27.869808
-5.3687039,-3.0396801,26.749990
-4.9028991,-3.1131052,25.649706
-4.5449404,-3.2813082,24.586987
-4.2922139,-3.5259208,23.573948
-4.1389553,-3.8353536,22.619351
-4.0782350,-4.2040519,21.730473
-4.1033983,-4.6313430,20.914416
-4.2089873,-5.1202156,20.179066
-4.3912329,-5.6761755,19.533867
-4.6482214,-6.3061872,18.990569
-4.9798146,-7.0176201,18.563990
-5.3873757,-7.8170593,18.272839
-5.8733124,-8.7087955,18.140557
-6.4404090,-9.6927714,18.196050
-7.0908815,-10.761745,18.474102
-7.8250542,-11.897450,19.015022
-8.6395334,-13.065660,19.862851
-9.5247587,-14.210370,21.061123
-10.461881,-15.247985,22.644870
-11.419102,-16.063520,24.627596
-12.347986,-16.512446,26.982744
-13.180878,-16.433419,29.621573
-13.831386,-15.677275,32.373894
-14.200564,-14.153790,34.984055
-14.191209,-11.887163,37.138074
-13.730400,-9.0558137,38.531241
-12.795483,-5.9827343,38.963041
-11.432933,-3.0575317,38.416051
-9.7578527,-0.61466070,37.066326
-7.9292143,1.1669901,35.209411
-6.1099734,2.2869496,33.146510
-4.4305888,2.8701113,31.099232
-2.9704488,3.0873375,29.186280
-1.7588915,3.0960665,27.446263
-0.78789994,3.0146659,25.873550
-0.27386783E-001,2.9208639,24.446122
0.56226336,2.8605001,23.140729
1.0219107,2.8579339,21.938724
1.3891153,2.9246569,20.827069
1.6962236,3.0654443,19.797546
1.9700678,3.2823993,18.845671
2.2325341,3.5774443,17.969899
2.5015161,3.9537463,17.171240
2.7919622,4.4164377,16.453248
3.1168573,4.9728709,15.822352
3.4880600,5.6325333,15.288487
3.9169547,6.4066530,14.866034
4.4148943,7.3074230,14.575070
4.9934000,8.3466674,14.442963
5.6640535,9.5336483,14.506237
6.4379725,10.871563,14.812552
7.3246906,12.352141,15.422366
8.3301806,13.947643,16.409352
9.4536731,15.599734,17.857914
10.682885,17.205339,19.854988
11.987376,18.601477,22.472109
13.310196,19.554745,25.733254
14.559106,19.767067,29.566364
15.600698,18.915629,33.745307
16.263684,16.744700,37.847498
16.359887,13.206674,41.275575
15.729245,8.5988022,43.395405
14.303156,3.5836644,43.786037
12.159258,-1.0038119,42.475936
9.5266439,-4.5040683,39.966440
6.7205015,-6.6939872,36.976724
4.0376037,-7.7666691,34.104893
1.6767492,-8.1043185,31.658790
-0.27946437,-8.0649296,29.698543
-1.8365574,-7.8941374,28.159698
-3.0480734,-7.7303887,26.947808
-3.9845365,-7.6399241,25.981848
-4.7156140,-7.6479536,25.204980
-5.3020819,-7.7585992,24.582011
-5.7933854,-7.9658764,24.093705
-6.2278836,-8.2591724,23.731695
-6.6341413,-8.6256390,23.494748
-7.0324409,-9.0508958,23.386169
-7.4361319,-9.5188078,23.411904
-7.8526671,-10.010785,23.578932
-8.2842907,-10.504913,23.893616
-8.7284152,-10.975185,24.359805
-9.1777691,-11.391144,24.976535
-9.6204440,-11.718294,25.735358
-10.040014,-11.919665,26.617510
-10.415944,-11.958876,27.591381
-10.724531,-11.804822,28.611101
-10.940589,-11.437650,29.617199
-11.040001,-10.855035,30.540308
-11.003008,-10.077034,31.308283
-10.817813,-9.1474722,31.856062
-10.483745,-8.1302396,32.136185
-10.013044,-7.1003807,32.126962
-9.4305113,-6.1319040,31.835453
-8.7707898,-5.2858604,31.294102
-8.0738039,-4.6023057,30.552306
-7.3795043,-4.0981232,29.666012
-6.7232281,-3.7702739,28.688667
-6.1326372,-3.6022671,27.665573
-5.6265632,-3.5712401,26.631904
-5.2154986,-3.6537689,25.613412
-4.9031527,-3.8296385,24.628488
-4.6884498,-4.0836665,23.690514
-4.5674931,-4.4060893,22.809942
-4.5352124,-4.7920786,21.995907
-4.5865856,-5.2408338,21.257454
-4.7174353,-5.7545224,20.604474
-4.9248527,-6.3371903,20.048500
-5.2073202,-6.9936458,19.603441
-5.5645853,-7.7282442,19.286288
-5.9973171,-8.5434433,19.117775
-6.5065423,-9.4379648,19.122915
-7.0928268,-10.404388,19.331197
-7.7551391,-11.426027,19.776130
-8.4893166,-12.473051,20.493612
-9.2860636,-13.498072,21.518373
-10.128465,-14.431887,22.877605
-10.989150,-15.180889,24.580924
-11.827498,-15.628726,26.606442
-12.587743,-15.645798,28.884407
-13.199354,-15.110228,31.282811
-13.581529,-13.941404,33.603299
-13.653504,-12.140549,35.598035
-13.350913,-9.8229416,37.014694
-12.645319,-7.2193950,37.663481
-11.560134,-4.6310511,37.480593
-10.174317,-2.3464915,36.552340
-8.6087522,-0.55927728,35.080361
-6.9988572,0.67096966,33.305702
-5.4648918,1.4002272,31.435477
-4.0918680,1.7477129,29.605877
-2.9239518,1.8441793,27.883868
-1.9703256,1.8005045,26.288883
-1.2161596,1.6970652,24.815857
-0.63351462,1.5856754,23.451067
-0.18967661,1.4963256,22.180252
0.14752383,1.4443217,20.991629
0.40688340,1.4361133,19.876337
0.61272938,1.4734987,18.827952
0.78488324,1.5564284,17.841852
0.93919227,1.6847590,16.914719
1.0883056,1.8592880,16.044247
1.2425021,2.0823325,15.229023
1.4104682,2.3580452,14.468555
1.5999836,2.6925978,13.763417
1.8185064,3.0943118,13.115531
2.0736675,3.5737756,12.528576
2.3736891,4.1439519,12.008602
2.7277417,4.8202450,11.564872
3.1462423,5.6204557,11.211047
3.6410850,6.5644889,10.966791
4.2257658,7.6735864,10.859932
4.9153299,8.9687129,10.929271
5.7260065,10.467504,11.228061
6.6743060,12.178879,11.827971
7.7752205,14.094042,12.822857
9.0389849,16.172274,14.330657
10.465643,18.319969,16.489974
12.036508,20.362766,19.445114
13.701759,22.014929,23.309973
15.364393,22.859863,28.099639
16.863487,22.372048,33.625551
17.965200,20.027279,39.377603
18.377615,15.538715,44.473345
17.809835,9.1731248,47.812724
16.082493,1.9324351,48.530149
13.252482,-4.7097333,46.563442
9.6600386,-9.5357721,42.831745
5.8208765,-12.210561,38.705067
2.2145889,-13.212608,35.219273
-0.87085039,-13.268110,32.755702
-3.3503023,-12.919918,31.239822
-5.2642254,-12.444432,30.439411
-6.7002666,-11.938711,30.126182
-7.7479554,-11.415017,30.119303
-8.4813677,-10.858311,30.281801
-8.9567564,-10.254089,30.508638
-9.2162230,-9.5996222,30.718378
-9.2929028,-8.9065661,30.849510
-9.2156355,-8.1988304,30.859560
-9.0122745,-7.5078006,30.724865
-8.7113797,-6.8664999,30.439453
-8.3424037,-6.3041498,30.012349
-7.9347529,-5.8423102,29.463526
-7.5162644,-5.4932097,28.819284
-7.1116535,-5.2601865,28.108024
-6.7413601,-5.1396182,27.357101
-6.4210117,-5.1235061,26.591016
-6.1615106,-5.2019780,25.830791
-5.9696040,-5.3652505,25.094189
-5.8487333,-5.6048763,24.396401
-5.7999619,-5.9143086,23.750888
-5.8228313,-6.2889162,23.170229
-5.9160482,-6.7255966,22.666870
-6.0779579,-7.2221058,22.253749
-6.3067875,-7.7761731,21.944796
-6.6006646,-8.3844274,21.755260
-6.9574172,-9.0411275,21.701835
-7.3741592,-9.7366842,21.802462
-7.8466642,-10.455983,22.075661
-8.3685280,-11.176589,22.539184
-8.9301403,-11.867037,23.207727
-9.5175197,-12.485610,24.089467
-10.111138,-12.980269,25.181337
-10.684964,-13.290662,26.463238
-11.206104,-13.353254,27.892070
-11.635534,-13.110378,29.397252
-11.930503,-12.523015,30.880323
-12.049005,-11.585281,32.221490
-11.956260,-10.336280,33.294833
-11.632264,-8.8634265,33.990773
-11.078497,-7.2924328,34.239966
-10.321284,-5.7639952,34.029619
-9.4098261,-4.4040472,33.404542
-8.4086703,-3.2988502,32.451793
-7.3867063,-2.4842000,31.275810
-6.4062050,-1.9505671,29.974768
-5.5150775,-1.6585404,28.626028
-4.7437701,-1.5563178,27.282246
-4.1062796,-1.5932886,25.974849
-3.6036814,-1.7277396,24.720374
-3.2284930,-1.9295593,23.526478
-2.9687063,-2.1798228,22.396324
-2.8109296,-2.4689397,21.331279
-2.7425316,-2.7944671,20.332411
-2.7529187,-3.1591498,19.401294
-2.8341649,-3.5693976,18.540496
-2.9812115,-4.0342056,17.753995
-3.1918103,-4.5644317,17.047651
-3.4663346,-5.1722994,16.429819
-3.8075275,-5.8709758,15.912141
-4.2202172,-6.6740534,15.510571
-4.7109844,-7.5947344,15.246660
-5.2877344,-8.6444555,15.149078
-5.9590787,-9.8306116,15.255319
-6.7333852,-11.152931,15.613330
-7.6172943,-12.597956,16.282558
-8.6134267,-14.131101,17.333402
-9.7169616,-15.685998,18.843298
-10.910769,-17.151785,20.886727
-12.158972,-18.360975,23.515552
-13.399373,-19.084281,26.726400
-14.536354,-19.043904,30.415340
-15.437864,-17.960821,34.329768
-15.942456,-15.647243,38.044381
-15.883413,-12.131656,41.004457
-15.133062,-7.7579197,42.671395
-13.658033,-3.1622989,42.743608
-11.558886,0.92832101,41.327765
-9.0614449,3.9908370,38.909010
-6.4509885,5.8880482,36.110608
-3.9831812,6.8167161,33.425034
-1.8232017,7.1125596,31.099322
-0.36049462E-001,7.0833222,29.181339
1.3878249,6.9425075,27.619893
2.4987614,6.8142078,26.339532
3.3618507,6.7609059,25.275299
4.0416617,6.8088885,24.381866
4.5951071,6.9651763,23.631884
5.0691209,7.2273119,23.011632
5.5007591,7.5884985,22.517067
5.9183070,8.0399344,22.151007
6.3426325,8.5714585,21.921276
6.7883977,9.1711316,21.839453
7.2649445,9.8241138,21.919828
7.7767783,10.511074,22.178204
8.3236374,11.206349,22.630212
8.9001797,11.876145,23.288819
9.4953727,12.477229,24.160745
10.091744,12.956788,25.241691
10.664753,13.254375,26.510599
11.182677,13.306970,27.923793
11.607536,13.057874,29.410675
11.897603,12.469227,30.873501
12.011928,11.536087,32.193992
11.916760,10.297807,33.248392
11.592969,8.8409742,33.929475
11.042570,7.2893503,34.169766
10.291926,5.7809619,33.957241
9.3897335,4.4391129,33.336133
8.3996093,3.3482332,32.391848
7.3893341,2.5434725,31.226760
6.4201618,2.0157309,29.937224
5.5392756,1.7266705,28.599398
4.7767546,1.6257324,27.265387
4.1465502,1.6633991,25.966548
3.6499199,1.7987674,24.719612
3.2796894,2.0022551,23.532540
3.0242026,2.2552476,22.408807
2.8704116,2.5483206,21.350077
2.8059934,2.8791145,20.357701
2.8206176,3.2504171,19.433532
2.9065775,3.6686633,18.580441
3.0589947,4.1428636,17.802749
3.2757685,4.6838731,17.106729
3.5573894,5.3038723,16.501236
3.9066860,6.0159064,15.998529
4.3285300,6.8333079,15.615319
4.8294856,7.7687910,15.374066
5.4173467,8.8329505,15.304501
6.1004675,10.031810,15.445284
6.8867360,11.362966,15.845510
7.7819821,12.809802,16.565491
8.7875461,14.333269,17.675711
9.8966908,15.861107,19.252092
11.089574,17.275392,21.364763
12.326738,18.401523,24.056844
13.541695,19.005618,27.310427
14.634479,18.812265,31.001236
15.470036,17.557589,34.853991
15.887547,15.085807,38.427442
15.727199,11.470762,41.171508
14.875911,7.0983278,42.583753
13.320395,2.6174287,42.424502
11.179802,-1.2777210,40.859165
8.6882970,-4.1274250,38.394317
6.1251526,-5.8510547,35.629414
3.7299112,-6.6686600,33.012406
1.6501969,-6.9092035,30.754274
-0.61683150E-001,-6.8619213,28.886016
-1.4217308,-6.7235898,27.353893
-2.4821026,-6.6074898,26.086202
-3.3071800,-6.5703449,25.022947
-3.9598130,-6.6358510,24.122976
-4.4950206,-6.8101798,23.361952
-4.9580524,-7.0909386,22.728219
-5.3846297,-7.4718751,22.219192
-5.8020788,-7.9449878,21.838834
-6.2306606,-8.5010394,21.596045
-6.6847363,-9.1290360,21.503598
-7.1735963,-9.8149899,21.577244
-7.7018750,-10.540175,21.834633
-8.2695351,-11.279070,22.293701
-8.8714420,-11.997257,22.970157
-9.4966050,-12.649751,23.873741
-10.127234,-13.180465,25.003069
-10.737880,-13.523868,26.339205
-11.295078,-13.610059,27.838801
-11.758074,-13.374273,29.428598
-12.081314,-12.770836,31.004187
-12.219218,-11.789529,32.436400
-12.133280,-10.469552,33.587635
-11.800535,-8.9042336,34.336895
-11.221274,-7.2305740,34.607088
-10.423134,-5.6031635,34.384102
-9.4591402,-4.1602532,33.718334
-8.3993628,-2.9952378,32.707071
-7.3185378,-2.1446051,31.465855
-6.2837512,-1.5944131,30.101584
-5.3458836,-1.2984082,28.696544
-4.5363885,-1.1979672,27.304885
-3.8687043,-1.2370741,25.957313
-3.3423782,-1.3703837,24.668640
-2.9479793,-1.5656693,23.444586
-2.6715173,-1.8029412,22.286520
-2.4978021,-2.0721556,21.194237
-2.4126728,-2.3707015,20.167394
-2.4042785,-2.7012378,19.206195
-2.4636704,-3.0700681,18.311755
-2.5849499,-3.4860396,17.486401
-2.7651679,-3.9598614,16.734017
-3.0041066,-4.5037109,16.060530
-3.3040274,-5.1309854,15.474561
-3.6694190,-5.8560536,14.988309
-4.1067460,-6.6938395,14.618699
-4.6241647,-7.6590347,14.388833
-5.2311387,-8.7646596,14.329761
-5.9378429,-10.019585,14.482491
-6.7541912,-11.424490,14.899985
-7.6882509,-12.965600,15.648583
-8.7437208,-14.605504,16.807648
-9.9160774,-16.270650,18.465369
-11.186992,-17.836160,20.707370
-12.516825,-19.111088,23.593636
-13.835678,-19.831940,27.119512
-15.034931,-19.678944,31.160905
-15.963733,-18.334886,35.416421
-16.437964,-15.600313,39.381410
-16.270434,-11.546562,42.409816
-15.325659,-6.6265520,43.905310
-13.585838,-1.6188336,43.594819
-11.192437,2.6509168,41.709627
-8.4237662,5.6667811,38.891709
-5.6056568,7.3884297,35.862772
-3.0068395,8.1221810,33.121750
-0.78103538,8.2677430,30.866815
1.0287203,8.1471699,29.091437
2.4524102,7.9617708,27.707517
3.5542823,7.8168811,26.620293
4.4068021,7.7586209,25.756212
5.0771658,7.8012070,25.066362
5.6219741,7.9430742,24.521650
6.0861941,8.1753167,24.106943
6.5040186,8.4856883,23.816371
6.9003526,8.8601826,23.649986
7.2923186,9.2833115,23.611421
7.6905172,9.7377036,23.706083
8.0999544,10.203398,23.939518
8.5206432,10.657125,24.315685
8.9479396,11.071837,24.834959
9.3727191,11.416812,25.491831
9.7815377,11.658643,26.272398
10.156959,11.763442,27.151993
10.478256,11.700437,28.093502
10.722692,11.446834,29.047186
10.867520,10.993324,29.952820
10.892681,10.349011,30.744739
10.783947,9.5440797,31.359590
10.535974,8.6286054,31.745535
10.154500,7.6667761,31.870655
9.6569551,6.7273492,31.727932
9.0710340,5.8727927,31.335090
8.4313857,5.1502826,30.729331
7.7751651,4.5870360,29.958914
7.1375393,4.1906777,29.074405
6.5481669,3.9534920,28.121992
6.0292320,3.8584457,27.139915
5.5950747,3.8849898,26.157722
5.2530577,4.0134436,25.197380
5.0051349,4.2276213,24.275177
4.8496322,4.5159337,23.403697
4.7828925,4.8714226,22.593512
4.8005985,5.2911672,21.854515
4.8987122,5.7753840,21.196956
5.0740466,6.3263994,20.632290
5.3245172,6.9475535,20.173910
5.6491244,7.6420054,19.837816
6.0477006,8.4113491,19.643212
6.5204303,9.2539092,19.612960
7.0671261,10.162573,19.773725
7.6862155,11.122044,20.155530
8.3733812,12.105489,20.790297
9.1198028,13.070771,21.708759
9.9099964,13.956853,22.935015
10.719368,14.681596,24.478062
